help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Kłobuck_częstochowskie;Kłobuck;częstochowskie;urząd stanu cywilnego;;[1808]1826-1921, 1923-1924;8/106/0;25572;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/25751#;50.9025547;18.93616;Wielkopolskie;1;25572;1
Kłodawa_gorzowskie;Kłodawa;gorzowskie;urząd stanu cywilnego;;1874-1938;66/412/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35860#;52.7890581;15.2125612;Zachodniopomorskie,  Lubuskie;1;0;1
Kłodobok_opolskie;Kłodobok;opolskie;urząd stanu cywilnego;;1874-1942;45/842/0;1701;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45334#;50.5564704;17.2098267;Dolnośląskie;1;1701;1
Kłodobok_opolskie;Kłodobok;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.5564704;17.2088267;Lubelskie;0;-1;2
Kłodzko_wałbrzyskie;Kłodzko;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1550/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90157#;50.438651;16.6541878;Zachodniopomorskie, Pomorskie;0;0;1
Kłopotowo_gorzowskie;Kłopotowo;gorzowskie;urząd stanu cywilnego;;1874-1937;66/430/0;1060;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35878#;52.622546;14.8865158;Kujawsko-Pomorskie,  Wielkopolskie;1;1060;1
Kluczbork_opolskie;Kluczbork;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.9730701;18.2130089;Lubuskie, Zachodniopomorskie;1;-1;1
Kluczbork_opolskie;Kluczbork;opolskie;urząd stanu cywilnego;;1874-1944 [2021];45/866/0;23552;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47757#;50.9730701;18.2120089;Wielkopolskie, Łódzkie;1;23552;2
Kluczewo_poznańskie;Kluczewo;poznańskie;urząd stanu cywilnego;;1874-1885;53/1868/0;4300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16974#;52.03681;16.37022;Opolskie;1;4300;1
Kluczewo_szczecińskie;Kluczewo;szczecińskie;urząd stanu cywilnego;;1874-1875;65/1030/0;69;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69426#;53.65012;16.18647;Zachodniopomorskie, Pomorskie;0;69;1
Kluczowa_wałbrzyskie;Kluczowa;wałbrzyskie;urząd stanu cywilnego;;1874-1941;82/1587/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90194#;50.65315;16.75783;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Knurów_katowickie;Knurów;katowickie;urząd stanu cywilnego;;1874-1936;15/292/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143450#;50.2216536;18.6696574;Śląskie, Małopolskie,  Opolskie;1;0;1
Kobiela_opolskie;Kobiela;opolskie;urząd stanu cywilnego;;1874-1920, 1932-1943;45/844/0;2236;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45336#;50.6178573;17.2949127;Opolskie;1;2236;1
Kobierzyce_wrocławskie;Kobierzyce;wrocławskie;urząd stanu cywilnego;;1875-1906;82/1476/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90083#;50.9720586;16.9288119;Dolnośląskie;1;0;1
Kobiór_katowickie;Kobiór;katowickie;urząd stanu cywilnego;;1874-1945;12/3196/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132915#;50.0607873;18.9329311;Śląskie, Małopolskie,  Opolskie;1;0;1
Kobus_pilskie;Kobus;pilskie;urząd stanu cywilnego;;1891 - 1930;55/614/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23442#;52.7445074;16.0824367;Wielkopolskie, Zachodniopomorskie;1;0;1
Kobylepole_poznańskie;Kobylepole;poznańskie;urząd stanu cywilnego;;1874-1881;53/1931/0;582;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17039#;52.3925747;17.0198852;Wielkopolskie;1;582;1
Kobylice_opolskie;Kobylice;opolskie;urząd stanu cywilnego;;1874-1940 [1990,1996,2001-2004,2017,2020-2021];45/901/0;7377;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45392#;50.3160213;18.1645555;Opolskie;1;7377;1
Kobylin_leszczyńskie;Kobylin;leszczyńskie;urząd stanu cywilnego;;1874-1920;34/423/0;13025;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27369#;51.7163621;17.2237584;Wielkopolskie, Dolnośląskie;1;13025;1
Kochaniec_opolskie;Kochaniec;opolskie;urząd stanu cywilnego;;1874-1922 [2000,2017-2018];45/902/0;8332;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45393#;50.2408291;18.1726448;Opolskie;1;8332;1
Kochanów_jeleniogórskie;Kochanów;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;83/289/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86485#;50.697364;16.148269;Dolnośląskie;1;0;1
Kochcice_częstochowskie;Kochcice;częstochowskie;urząd stanu cywilnego;;1874-1922 [1923-1998];8/234/0;7733;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65986#;50.70817;18.68831;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;7733;1
Kochlice_legnickie;Kochlice;legnickie;urząd stanu cywilnego;;1890 - 1942;85/569/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87661#;51.28511;16.153951;Dolnośląskie;1;0;1
Kokocko_toruńskie;Kokocko;toruńskie;urząd stanu cywilnego;;1874-1935;69/1155/0;5045;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103409#;53.2623008;18.3204283;Kujawsko-Pomorskie;1;5045;1
Kołczewo_szczecińskie;Kołczewo;szczecińskie;urząd stanu cywilnego;;1875-1894;65/1025/0;352;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69421#;53.965776;14.6146563;Opolskie;1;352;1
Kolęda_wrocławskie;Kolęda;wrocławskie;urząd stanu cywilnego;;1874-1912;82/1382/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89990#;51.5838185;17.5281198;Opolskie;1;0;1
Kolnica_opolskie;Kolnica;opolskie;urząd stanu cywilnego;;1955-1959;45/3777/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160281#;50.7512321;17.3406082;Łódzkie, Mazowieckie;0;0;1
Kolnica_opolskie;Kolnica;opolskie;urząd stanu cywilnego;;1878-1920,1938-1943;45/845/0;2439;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45337#;50.7512321;17.3396082;Zachodniopomorskie, Pomorskie;0;2439;2
Kolno_gorzowskie;Kolno;gorzowskie;urząd stanu cywilnego;;1874-1884;66/483/0;2567;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35931#;52.2088874;15.6064742;Zachodniopomorskie,  Lubuskie;1;2567;1
Kolnowice_opolskie;Kolnowice;opolskie;urząd stanu cywilnego;;1955-1959;45/3683/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120309#;50.39465;17.58996;Pomorskie, Zachodniopomorskie;0;0;1
Kołodziejewo_bydgoskie;Kołodziejewo;bydgoskie;urząd stanu cywilnego;;1904 - 1943;7/689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144352#;52.7107838;18.0313806;Zachodniopomorskie, Pomorskie;0;0;1
Kolonowskie_opolskie;Kolonowskie;opolskie;urząd stanu cywilnego;;1874-1943;45/1076/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45566#;50.6528574;18.3821071;Kujawsko-Pomorskie;1;0;1
Kolsko_zielonogórskie;Kolsko;zielonogórskie;urząd stanu cywilnego;;1908-1920;89/2874/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/164095#;51.9607173;15.960976;Dolnośląskie;1;0;1
Komarno_jeleniogórskie;Komarno;jeleniogórskie;urząd stanu cywilnego;;1876-1938;83/257/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86453#;50.9290752;15.8772145;Zachodniopomorskie,  Lubuskie;1;0;1
Komarowo_szczecińskie;Komarowo;szczecińskie;urząd stanu cywilnego;;1874-1937;65/613/0;3380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69046#;53.5352696;14.7443734;Kujawsko-Pomorskie;1;3380;1
Komierowo_bydgoskie;Komierowo;bydgoskie;urząd stanu cywilnego;;1874-1934;6/1704/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146410#;53.4517632;17.6504229;Dolnośląskie;1;0;1
Komorniki_wrocławskie;Komorniki;wrocławskie;urząd stanu cywilnego;;1938-1943;82/2517/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160731#;51.1648779;16.6290488;Opolskie;1;0;1
Komorno_opolskie;Komorno;opolskie;urząd stanu cywilnego;;1874-1942;45/903/0;6167;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45394#;50.3555514;18.0721465;Wielkopolskie;1;6167;1
Komorów_wałbrzyskie;Komorów;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1519/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90126#;50.8445583;16.4137832;Zachodniopomorskie, Pomorskie;0;0;1
Komorowo_poznańskie;Komorowo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1872/0;9278;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16978#;52.3386654;18.0979612;Dolnośląskie;1;9278;1
Komorzno_opolskie;Komorzno;opolskie;urząd stanu cywilnego;;1874-1938;45/877/0;2959;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45368#;51.1173725;18.0750747;Opolskie;1;2959;1
Komprachcice_opolskie;Komprachcice;opolskie;urząd stanu cywilnego;;1874-1945 [1973-2016, 2018-2023];45/994/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45484#;50.6355164;17.8226774;Dolnośląskie;1;0;1
Komprachcice_opolskie;Komprachcice;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.6355164;17.8216774;Opolskie;1;-1;2
Konary_legnickie;Konary;legnickie;urząd stanu cywilnego;;1874-1944;82/1971/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90578#;51.4121726;16.5547802;Mazowieckie,  Świętokrzyskie;0;0;1
Konarzewo_poznańskie;Konarzewo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1873/0;18987;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16979#;52.3354201;16.7132428;Zachodniopomorskie,  Lubuskie;1;18987;1
Konarzewo_szczecińskie;Konarzewo;szczecińskie;urząd stanu cywilnego;;1874-1938;65/614/0;4131;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69047#;53.699863;15.2244134;Pomorskie, Zachodniopomorskie;0;4131;1
Kończewice_toruńskie;Kończewice;toruńskie;urząd stanu cywilnego;;1874-1935;69/1158/0;7901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103412#;53.1809947;18.5527591;Świętokrzyskie, Mazowieckie,  Łódzkie;0;7901;1
Kończyce_bydgoskie;Kończyce;bydgoskie;urząd stanu cywilnego;;1874-1913 [1924];6/1711/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147797#;53.64124;18.71365;Wielkopolskie;1;0;1
Kończyce_wrocławskie;Kończyce;wrocławskie;urząd stanu cywilnego;;1874-1936;82/621/0;88;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89113#;50.872455;17.113301;Wielkopolskie, Łódzkie;1;88;1
Kondratów_legnickie;Kondratów;legnickie;urząd stanu cywilnego;;1874 - 1937;85/570/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87662#;51.0485444;15.9652832;Podlaskie, Warmińsko-Mazurskie;0;0;1
Konojad_poznańskie;Konojad;poznańskie;urząd stanu cywilnego;;1874-1935, 1940;53/1874/0;10901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16980#;52.1610783;16.5350801;Lubuskie,  Dolnośląskie;1;10901;1
Konojady_toruńskie;Konojady;toruńskie;urząd stanu cywilnego;;1874-1935 [1947];69/1156/0;3499;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103410#;53.35051;19.22748;Opolskie;1;3499;1
Konotop_zielonogórskie;Konotop;zielonogórskie;urząd stanu cywilnego;;1874-1943;89/251/0;3690;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63337#;51.9313035;15.9019475;Dolnośląskie;1;3690;1
Konradów_opolskie;Konradów;opolskie;urząd stanu cywilnego;;1955-1959;45/3851/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162752#;50.2948404;17.4003823;Kujawsko-Pomorskie;1;0;1
Konradów_opolskie;Konradów;opolskie;urząd stanu cywilnego;;1875-1938, 1940, 1942-1943;45/959/0;3224;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45450#;50.2948404;17.3993823;Łódzkie;0;3224;2
Konradowa_opolskie;Konradowa;opolskie;urząd stanu cywilnego;;1938-1939, 1942-1943;45/4000/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167393#;50.4765354;17.3625225;Dolnośląskie;1;0;1
Konradówka_legnickie;Konradówka;legnickie;urząd stanu cywilnego;;1874-1936;85/571/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87663#;51.2632;15.91298;Kujawsko-Pomorskie;1;0;1
Konstancjewo_toruńskie;Konstancjewo;toruńskie;urząd stanu cywilnego;;1874-1935;69/1157/0;2109;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103411#;53.1481036;19.1321084;Lubelskie;0;2109;1
Kopanie_opolskie;Kopanie;opolskie;urząd stanu cywilnego;;1874-1938, 1943;45/772/0;5039;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45264#;50.8226527;17.6095412;Dolnośląskie;1;5039;1
Kopaniec_jeleniogórskie;Kopaniec;jeleniogórskie;urząd stanu cywilnego;;1874-1944;83/248/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86444#;50.8866291;15.547556;Mazowieckie, Lubelskie;0;0;1
Koperniki_opolskie;Koperniki;opolskie;urząd stanu cywilnego;;1946-1972;45/3852/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162753#;50.4095281;17.2753833;Opolskie;1;0;1
Koperniki_opolskie;Koperniki;opolskie;urząd stanu cywilnego;;1938, 1940, 1942;45/4001/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167394#;50.4095281;17.2743833;Opolskie;1;0;2
Kopice_opolskie;Kopice;opolskie;urząd stanu cywilnego;;1946-1959;45/3778/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160282#;50.6487216;17.4501936;Opolskie;1;0;1
Kopice_opolskie;Kopice;opolskie;urząd stanu cywilnego;;1876-1920,1937-1938, 1940-1943 [1955];45/843/0;3339;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45335#;50.6487216;17.4491936;Podkarpackie, Świętokrzyskie,  Lubelskie/Mazowieckie;0;3339;2
Koraczewko_bydgoskie;Koraczewko;bydgoskie;urząd stanu cywilnego;;;kein Bestand;0;0;52.9249206;17.6493797;Lubelskie;0;-1;1
Korczyców_zielonogórskie;Korczyców;zielonogórskie;urząd stanu cywilnego;;1948-1954;89/2804/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163232#;52.132736;14.925045;Opolskie;1;0;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;miasto;1874-1944;45/935/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45426#;50.4879782;17.5974184;Opolskie;1;0;1
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;zamek;1874-1944;45/936/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45427#;50.4879782;17.5964184;Opolskie;1;0;2
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1945-1987;45/3742/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158986#;50.4879782;17.5954184;Opolskie;1;0;3
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1874-1944;45/935/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45426#;50.4879782;17.5944184;Opolskie;1;0;4
Korfantów_opolskie;Korfantów;opolskie;urząd stanu cywilnego;;1874-1944;45/936/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45427#;50.4879782;17.5934184;Pomorskie;0;0;5
Kornice_katowickie;Kornice;katowickie;urząd stanu cywilnego;;1874-1925;18/511/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158264#;50.0909744;18.1063687;Śląskie, Małopolskie,  Opolskie;1;0;1
Kórnik_poznańskie;Kórnik;poznańskie;urząd stanu cywilnego;;1874-1942;53/1876/0;25278;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16982#;52.2492751;17.0891242;Kujawsko-Pomorskie;1;25278;1
Kórnik_poznańskie;Kórnik;poznańskie;urząd stanu cywilnego;;1936-1942;53/5819/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161604#;52.2492751;17.0881242;Kujawsko-Pomorskie;1;0;2
Kornowac_katowickie;Kornowac;katowickie;urząd stanu cywilnego;;1928;18/240/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132250#;50.0715824;18.3242602;Kujawsko-Pomorskie;1;0;1
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;miasto;1874-1935,1937;6/1713/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146418#;53.3140636;17.9359813;Kujawsko-Pomorskie;1;0;1
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;;1874-1910;6/1714/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146419#;53.3140636;17.9349813;Mazowieckie, Lubelskie;0;0;2
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;miasto;1895-1944;6/3242/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158118#;53.3140636;17.9339813;Śląskie, Małopolskie,  Opolskie;1;0;3
Koronowo_bydgoskie;Koronowo;bydgoskie;urząd stanu cywilnego;obszar wiejski;1936-1944;6/3243/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158120#;53.3140636;17.9329813;Wielkopolskie, Łódzkie;1;0;4
Koryczany_katowickie;Koryczany;katowickie;urząd stanu cywilnego;;1810-1912;12/1122/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/141388#;50.4893721;19.9259262;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;1
Korytów_wałbrzyskie;Korytów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1586/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90193#;50.4565031;16.6001798;Pomorskie;0;0;1
Korytowo_szczecińskie;Korytowo;szczecińskie;urząd stanu cywilnego;;1876-1912;65/615/0;8803;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69048#;53.1440951;15.5490645;Lubuskie,  Dolnośląskie;1;8803;1
Korzeńsko_wrocławskie;Korzeńsko;wrocławskie;urząd stanu cywilnego;;1874-1912;82/1361/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89969#;51.5443129;16.8697137;Lubuskie,  Dolnośląskie;1;0;1
Kościan_leszczyńskie;Kościan;leszczyńskie;urząd stanu cywilnego;;1874-1944;34/424/0;35334;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27370#;52.086325;16.6439995;Dolnośląskie;1;35334;1
Kościelec_legnickie;Kościelec;legnickie;urząd stanu cywilnego;;1874 - 1942;85/573/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87665#;51.1485578;16.1368085;Dolnośląskie;1;0;1
Kościelnik_jeleniogórskie;Kościelnik;jeleniogórskie;urząd stanu cywilnego;;1874 - 1934;86/11/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84233#;51.0887255;15.2959572;Mazowieckie;0;0;1
Kościelniki Średnie_jeleniogórskie;Kościelniki Średnie;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/218/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84480#;51.0651616;15.285926;Dolnośląskie;1;0;1
Kościerzyce_opolskie;Kościerzyce;opolskie;urząd stanu cywilnego;;1874-1938;45/770/0;8229;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45262#;50.8694758;17.5174423;Dolnośląskie;1;8229;1
Kościuszki_szczecińskie;Kościuszki;szczecińskie;urząd stanu cywilnego;;1876-1912;65/616/0;7515;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69049#;53.6536818;15.0322673;Mazowieckie;0;7515;1
Kosieczyn_zielonogórskie;Kosieczyn;zielonogórskie;urząd stanu cywilnego;;1957-1964;89/2979/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170075#;52.2287926;15.8178169;Mazowieckie;0;0;1
Kosierz_zielonogórskie;Kosierz;zielonogórskie;urząd stanu cywilnego;;1946-1969;89/2840/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163474#;51.95198;15.17099;Mazowieckie, Lubelskie;0;0;1
Kosiska_legnickie;Kosiska;legnickie;urząd stanu cywilnego;;1912 - 1931;85/980/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88072#;51.120861;16.414111;Śląskie, Małopolskie,  Opolskie;1;0;1
Koskowice_legnickie;Koskowice;legnickie;urząd stanu cywilnego;;1874 - 1943;85/572/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87664#;51.1838727;16.2484517;Pomorskie;0;0;1
Kośmidry_częstochowskie;Kośmidry;częstochowskie;urząd stanu cywilnego;;1874-1932;8/238/0;5708;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65987#;50.6622109;18.5669092;Świętokrzyskie, Mazowieckie,  Łódzkie;0;5708;1
Kośmin_wałbrzyskie;Kośmin;wałbrzyskie;urząd stanu cywilnego;;1874-1933;82/1689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90296#;50.6911614;16.7696813;Wielkopolskie, Dolnośląskie;1;0;1
Kostomłoty_wrocławskie;Kostomłoty;wrocławskie;urząd stanu cywilnego;;1874-1943;82/1383/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89991#;51.0455523;16.6117673;Dolnośląskie;1;0;1
Kostów_opolskie;Kostów;opolskie;urząd stanu cywilnego;;1874-1938 [1988];45/860/0;2877;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45352#;51.1659;18.14683;Dolnośląskie;1;2877;1
Kostrza_wałbrzyskie;Kostrza;wałbrzyskie;urząd stanu cywilnego;;1876-1913;82/1567/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90174#;50.9851189;16.2638548;Zachodniopomorskie, Pomorskie;0;0;1
Kostrzyn_poznańskie;Kostrzyn;poznańskie;urząd stanu cywilnego;;1874-1935;53/1875/0;29297;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16981#;52.3983662;17.2265394;Opolskie;1;29297;1
Kostrzynek_pilskie;Kostrzynek;pilskie;urząd stanu cywilnego;;1874 - 1896;55/619/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23446#;53.1910297;16.9891559;Pomorskie;0;0;1
Koszęcin_częstochowskie;Koszęcin;częstochowskie;urząd stanu cywilnego;;1874-1922 [1923-1945];8/239/0;6537;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/75268#;50.635918;18.8403347;Pomorskie;0;6537;1
Kosztowy_katowickie;Kosztowy;katowickie;urząd stanu cywilnego;;1910-1922 [1940];12/2809/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143075#;50.1878687;19.1600418;Dolnośląskie;1;0;1
Kotla_legnickie;Kotla;legnickie;urząd stanu cywilnego;;1874 - 1938;85/574/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87666#;51.7437282;16.0399482;Opolskie;1;0;1
Kotla_legnickie;Kotla;legnickie;urząd stanu cywilnego;;1874-1941;89/252/0;921;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63338#;51.7437282;16.0389482;Wielkopolskie, Łódzkie;1;921;2
Kotlarnia_opolskie;Kotlarnia;opolskie;urząd stanu cywilnego;;1955-1959;45/3626/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80939#;50.2786525;18.3665283;Kujawsko-Pomorskie;1;0;1
Kotlarnia_opolskie;Kotlarnia;opolskie;urząd stanu cywilnego;;1874-1941 [1964-2007,2012,2022];45/898/0;4747;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45389#;50.2786525;18.3655283;Lubuskie,  Dolnośląskie;1;4747;2
Kotomierz_bydgoskie;Kotomierz;bydgoskie;urząd stanu cywilnego;;1874-1875;6/1712/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146417#;53.2852724;18.1207055;Śląskie, Małopolskie,  Opolskie;1;0;1
Kotowice_wrocławskie;Kotowice;wrocławskie;urząd stanu cywilnego;;1874-1934, 1937;82/1384/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89992#;51.2241782;16.9182346;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Kotowice_zielonogórskie;Kotowice;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/253/0;1768;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63339#;51.7962332;15.3612435;Mazowieckie, Lubelskie;0;1768;1
Kotulin_katowickie;Kotulin;katowickie;urząd stanu cywilnego;;1874-1913;15/278/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143436#;50.4632301;18.4152428;Mazowieckie,  Świętokrzyskie;0;0;1
Kowal_włocławskie;Kowal;włocławskie;urząd stanu cywilnego;;1809-1924;71/210/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104481#;52.5308373;19.1489427;Dolnośląskie;1;0;1
Kowale_wrocławskie;Kowale;wrocławskie;urząd stanu cywilnego;;;82/1432/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90039#;51.297687;16.968924;Dolnośląskie;1;0;1
Kowalewo Pomorskie_toruńskie;Kowalewo Pomorskie;toruńskie;urząd stanu cywilnego;;1874-1936;69/1159/0;9966;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103413#;53.1543137;18.8965473;Zachodniopomorskie, Pomorskie;0;9966;1
Kowary_jeleniogórskie;Kowary;jeleniogórskie;urząd stanu cywilnego;;1874 - 1909;83/303/0;588;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86499#;50.7937534;15.8328236;Mazowieckie;0;588;1
Koyne_Frankfurt an der Oder;Koyne;Frankfurt an der Oder;urząd stanu cywilnego;;1894-1938;89/255/0;1366;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63341#;51.52181;13.73539;Mazowieckie;0;1366;1
