help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans;link;lat;lon;Woiwod2026;Relevanz Ditt
Bolków_jeleniogórskie;Bolków;jeleniogórskie;urząd stanu cywilnego;;[1831 - 1842] 1874 - 1943;85/671/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87763#;50.9220033;16.100499;Dolnośląskie;1
Boniewo_włocławskie;Boniewo;włocławskie;urząd stanu cywilnego;;"1679-1825; 1868-1923";71/182/0;2264;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104453#;52.46575;18.88541;Mazowieckie;0
Bonin_szczecińskie;Bonin;szczecińskie;urząd stanu cywilnego;;1874-1937;65/599/0;2715;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69032#;53.19553;15.35478;Lubelskie;0
Borek_wałbrzyskie;Borek;wałbrzyskie;urząd stanu cywilnego;;1874-1937;82/1720/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90327#;51.5092396;16.9051308;Dolnośląskie;1
Borkowice_opolskie;Borkowice;opolskie;urząd stanu cywilnego;;1883-1944 [2012];45/974/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45465#;50.9417761;18.1531235;Opolskie;1
Borkowo Wielkie_szczecińskie;Borkowo Wielkie;szczecińskie;urząd stanu cywilnego;;1874-1937;65/600/0;3509;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69033#;53.6433113;15.449624;Zachodniopomorskie,  Lubuskie;1
Borowina_zielonogórskie;Borowina;zielonogórskie;urząd stanu cywilnego;;1875-1936;89/154/0;811;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63213#;51.6347222;15.5855556;Lubuskie,  Dolnośląskie;1
Borowina_zielonogórskie;Borowina;zielonogórskie;urząd stanu cywilnego;;1948-1955;89/2807/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163236#;51.6347222;15.5855556;Lubuskie,  Dolnośląskie;1
Boruja Kościelna_poznańskie;Boruja Kościelna;poznańskie;urząd stanu cywilnego;;1874-1935;53/1830/0;5289;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16934#;52.2682758;16.132627;Wielkopolskie;1
Boruszyn_pilskie;Boruszyn;pilskie;urząd stanu cywilnego;;1878 - 1934;55/568/0;6901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23406#;52.7706311;16.6392153;Wielkopolskie, Zachodniopomorskie;1
Borzęciczki_leszczyńskie;Borzęciczki;leszczyńskie;urząd stanu cywilnego;;1874-1900;34/408/0;7030;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27354#;51.8491528;17.3452831;Wielkopolskie, Dolnośląskie;1
Borzykowo_poznańskie;Borzykowo;poznańskie;urząd stanu cywilnego;;1874-1942;53/1831/0;7170;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16935#;52.19812;17.66028;Wielkopolskie;1
Bożków_wałbrzyskie;Bożków;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1527/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90134#;50.5136569;16.5762286;Dolnośląskie;1
Bożnów_zielonogórskie;Bożnów;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/225/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63311#;51.6122328;15.3608611;Dolnośląskie;1
Bożnów_zielonogórskie;Bożnów;zielonogórskie;urząd stanu cywilnego;;1955-1960;89/2739/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162334#;51.6122328;15.3608611;Lubuskie,  Dolnośląskie;1
Bożnowice_wałbrzyskie;Bożnowice;wałbrzyskie;urząd stanu cywilnego;;1874-1933;82/1513/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90120#;50.65597;17.1048632;Lubuskie,  Dolnośląskie;1
Brachów_legnickie;Brachów;legnickie;urząd stanu cywilnego;;1876 - 1937;85/547/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87639#;51.097015;16.148424;Dolnośląskie;1
Braciszów_opolskie;Braciszów;opolskie;urząd stanu cywilnego;;1895-1938;45/1207/0;2071;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/44922#;50.1358259;17.7211447;Opolskie;1
Branice_opolskie;Branice;opolskie;urząd stanu cywilnego;;1874-1941 [1992];45/794/0;7475;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45286#;50.0506183;17.7944158;Opolskie;1
Braszowice_wałbrzyskie;Braszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1510/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90117#;50.5542436;16.7981055;Dolnośląskie;1
Braszowice_wałbrzyskie;Braszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1510/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90117#;50.5542436;16.7981055;Kujawsko-Pomorskie;1
Brennik_legnickie;Brennik;legnickie;urząd stanu cywilnego;;1874-1936;85/548/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87640#;51.16891;15.98258;Podkarpackie;0
Brochocin_legnickie;Brochocin;legnickie;urząd stanu cywilnego;;1874-1936;85/549/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87641#;51.2783769;17.0872169;Dolnośląskie;1
Brochów_wrocławskie;Brochów;wrocławskie;urząd stanu cywilnego;;1903-1913;82/2050/0;3577;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90657#;51.0618136;17.0812722;Dolnośląskie;1
Brodna_pilskie;Brodna;pilskie;urząd stanu cywilnego;;1900 - 1913;55/759/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23583#;53.16765;16.92453;Wielkopolskie, Zachodniopomorskie;1
Brodnica_toruńskie;Brodnica;toruńskie;urząd stanu cywilnego;;1874-1938 [1949, 1952, 1961, 1986, 1992];69/1110/0;17415;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103364#;53.258092;19.3993626;Kujawsko-Pomorskie;1
Brody_zielonogórskie;Brody;zielonogórskie;urząd stanu cywilnego;;1946-1987;89/2669/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160497#;51.7867086;14.7743044;Lubuskie,  Dolnośląskie;1
Bronikowo_leszczyńskie;Bronikowo;leszczyńskie;urząd stanu cywilnego;;1877-1885;34/409/0;1993;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27355#;51.97406;16.47134;Kujawsko-Pomorskie,  Wielkopolskie;1
Bronisław_poznańskie;Bronisław;poznańskie;urząd stanu cywilnego;;1874-1935;53/1832/0;8570;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16936#;52.1300007;17.3947248;Lubuskie,  Dolnośląskie;1
Broniszów_zielonogórskie;Broniszów;zielonogórskie;urząd stanu cywilnego;;1946-1961;89/2952/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167747#;51.784258;15.4878828;Lubuskie, Zachodniopomorskie;1
Bronowice_gorzowskie;Bronowice;gorzowskie;urząd stanu cywilnego;;1941-1944;66/1187/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167770#;51.563445;14.7555322;Wielkopolskie, Dolnośląskie;1
Brożec_opolskie;Brożec;opolskie;urząd stanu cywilnego;;1955-1959;45/2760/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45775#;50.4153924;17.9819;Lubuskie, Zachodniopomorskie;1
Brożec_opolskie;Brożec;opolskie;urząd stanu cywilnego;;1874-1944, 2003-2004, 2007;45/1033/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45523#;50.4153924;17.9819;Opolskie;1
Bruki Unisławskie_toruńskie;Bruki Unisławskie;toruńskie;urząd stanu cywilnego;;1874-1935;69/1112/0;6585;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103366#;53.2201054;18.3588849;Kujawsko-Pomorskie;1
Brunów_legnickie;Brunów;legnickie;urząd stanu cywilnego;;1874 - 1938;85/288/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87380#;51.1338155;15.5849206;Dolnośląskie;1
Brynica_opolskie;Brynica;opolskie;urząd stanu cywilnego;;1955-1959;45/3661/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/111361#;51.0047254;17.9968495;Opolskie;1
Brynica_opolskie;Brynica;opolskie;urząd stanu cywilnego;;1874-1938,1940-1943,2005-2017;45/990/0;5046;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45480#;51.0047254;17.9968495;Opolskie;1
Brzeg_opolskie;Brzeg;opolskie;urząd stanu cywilnego;;1794-1874;45/3589/0;12;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76121#;50.8614882;17.470497;Opolskie;1
Brzeg_opolskie;Brzeg;opolskie;urząd stanu cywilnego;;1874-1915,1936-1945;45/767/0;11450;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45259#;50.8614882;17.470497;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Brzemiona_bydgoskie;Brzemiona;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1617/0;6923;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146328#;53.5771829;18.2561806;Kujawsko-Pomorskie,  Wielkopolskie;1
Brześć Kujawski_włocławskie;Brześć Kujawski;włocławskie;urząd stanu cywilnego;;"1735-1807; 1808-1924; 1940";71/187/0;9940;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104458#;52.6048164;18.9015463;Śląskie, Małopolskie,  Opolskie;1
Brzeźce_opolskie;Brzeźce;opolskie;urząd stanu cywilnego;;1955-1959;45/3582/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70327#;50.3238405;18.2065652;Śląskie, Małopolskie,  Opolskie;1
Brzezina_opolskie;Brzezina;opolskie;urząd stanu cywilnego;;1874-1915, 1919-1922, 1925, 1938-1945;45/768/0;6349;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45260#;50.4788889;18.3186111;Śląskie, Małopolskie,  Opolskie;1
Brzezina_wrocławskie;Brzezina;wrocławskie;urząd stanu cywilnego;;1938-1942;82/2514/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160719#;51.2018289;16.8321775;Śląskie, Małopolskie,  Opolskie;1
Brzezinki_opolskie;Brzezinki;opolskie;urząd stanu cywilnego;;1874-1937;45/857/0;2396;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45349#;51.03467;18.08247;Łódzkie, Mazowieckie;0
Brzezinko_toruńskie;Brzezinko;toruńskie;urząd stanu cywilnego;;1874-1935;69/1113/0;4557;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103367#;53.07817;18.78782;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Brzeźnica_wałbrzyskie;Brzeźnica;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1516/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90123#;50.5382918;16.7314755;Lubuskie,  Dolnośląskie;1
Brzeźnica_zielonogórskie;Brzeźnica;zielonogórskie;urząd stanu cywilnego;;1902-1902;89/216/0;16;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63302#;51.7151767;15.3913864;Lubuskie,  Dolnośląskie;1
Brzeźnica_zielonogórskie;Brzeźnica;zielonogórskie;urząd stanu cywilnego;;1887-1888, 1931-1935;89/960/0;108;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/64138#;51.7151767;15.3913864;Mazowieckie,  Świętokrzyskie;0
Brzostowa_zielonogórskie;Brzostowa;zielonogórskie;urząd stanu cywilnego;;1874-1937;89/219/0;2199;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63305#;51.6659294;15.0074919;Lubuskie,  Dolnośląskie;1
Brzostowo_wrocławskie;Brzostowo;wrocławskie;urząd stanu cywilnego;;1938-1943;82/2771/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/171643#;51.4335578;17.4252749;Dolnośląskie;1
Brzoza_gorzowskie;Brzoza;gorzowskie;urząd stanu cywilnego;;1941-1944;66/1204/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170041#;52.8658798;15.4839632;Lubuskie, Zachodniopomorskie;1
Brzozowiec_gorzowskie;Brzozowiec;gorzowskie;urząd stanu cywilnego;;1874-1938;66/888/0;478;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36342#;52.6551368;15.3696167;Podkarpackie;0
Brzozowo_toruńskie;Brzozowo;toruńskie;urząd stanu cywilnego;;1874-1935 [1949];69/1115/0;3788;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103369#;53.3630556;18.0125;Podkarpackie;0
Brzyskorzystew_bydgoskie;Brzyskorzystew;bydgoskie;urząd stanu cywilnego;;1912-1935;7/770/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/159078#;52.9019582;17.6442837;Kujawsko-Pomorskie;1
Buchałów_zielonogórskie;Buchałów;zielonogórskie;urząd stanu cywilnego;;1874-1911;89/218/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63304#;51.9114816;15.3649002;Lubuskie,  Dolnośląskie;1
Budachów_zielonogórskie;Budachów;zielonogórskie;urząd stanu cywilnego;;1955-1959;89/2811/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163306#;52.15218;15.09045;Lubuskie,  Dolnośląskie;1
Budziszewko_pilskie;Budziszewko;pilskie;urząd stanu cywilnego;;1904 - 1919;55/967/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/26215#;52.69599;17.06237;Wielkopolskie, Zachodniopomorskie;1
Budziszów Wielki_legnickie;Budziszów Wielki;legnickie;urząd stanu cywilnego;;1901 - 1938;85/739/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87831#;51.0897587;16.4307283;Dolnośląskie;1
Budziszów_wrocławskie;Budziszów;wrocławskie;urząd stanu cywilnego;;1938-1943;82/2511/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160714#;50.9227308;16.9196258;Dolnośląskie;1
Budzów_wałbrzyskie;Budzów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1692/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90299#;50.5821639;16.6940219;Dolnośląskie;1
Budzyń_pilskie;Budzyń;pilskie;urząd stanu cywilnego;;1874 - 1888;55/532/0;2765;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23377#;52.8909489;16.9835951;Wielkopolskie, Zachodniopomorskie;1
Budzyń_pilskie;Budzyń;pilskie;urząd stanu cywilnego;;1874 - 1937;55/533/0;14526;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23378#;52.8909489;16.9835951;Wielkopolskie, Zachodniopomorskie;1
Buk_poznańskie;Buk;poznańskie;urząd stanu cywilnego;miasto;1874-1938;53/1833/0;10398;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16937#;52.3573908;16.5167014;Wielkopolskie;1
Buk_poznańskie;Buk;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1876;53/1834/0;1010;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16938#;52.3573908;16.5167014;Wielkopolskie;1
Buk_poznańskie;Buk;poznańskie;urząd stanu cywilnego;;1936-1938;53/5812/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161383#;52.3573908;16.5167014;Wielkopolskie;1
Buków_opolskie;Buków;opolskie;urząd stanu cywilnego;;1955-1959;45/3844/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162745#;50.4200972;17.2254994;Opolskie;1
Bukowa Śląska_opolskie;Bukowa Śląska;opolskie;urząd stanu cywilnego;;1874-1920;45/922/0;1691;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45413#;51.1017624;17.809474;Lubuskie,  Dolnośląskie;1
Bukowica_zielonogórskie;Bukowica;zielonogórskie;urząd stanu cywilnego;;1874-1936;89/214/0;797;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63300#;51.6476728;15.7657674;Lubelskie;0
Bukowie_opolskie;Bukowie;opolskie;urząd stanu cywilnego;;1955-1959;45/3804/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160691#;51.14664;17.582584;Kujawsko-Pomorskie;1
Bukowiec_bydgoskie;Bukowiec;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1673/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146380#;53.4334842;18.2407251;Kujawsko-Pomorskie;1
Bukowiec_gorzowskie;Bukowiec;gorzowskie;urząd stanu cywilnego;;1874-1898;66/475/0;280;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35923#;52.37569;15.69127;Dolnośląskie;1
Bukowiec_jeleniogórskie;Bukowiec;jeleniogórskie;urząd stanu cywilnego;;1874 - 1909;83/301/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86497#;50.8262014;15.8210807;Wielkopolskie;1
Bukowiec_poznańskie;Bukowiec;poznańskie;urząd stanu cywilnego;;1874-1935;53/1835/0;2453;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16939#;52.8564728;17.2386686;Pomorskie, Zachodniopomorskie;0
Bukowina Bobrzańska_zielonogórskie;Bukowina Bobrzańska;zielonogórskie;urząd stanu cywilnego;;1874-1913;89/190/0;2343;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63273#;51.5952386;15.4244937;Dolnośląskie;1
Bukowina Sycowska_wrocławskie;Bukowina Sycowska;wrocławskie;urząd stanu cywilnego;;1874-1945;82/603/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89095#;51.3799688;17.5858963;Zachodniopomorskie, Pomorskie;0
Bukówka_jeleniogórskie;Bukówka;jeleniogórskie;urząd stanu cywilnego;;1874 - 1935;83/454/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86650#;50.7077097;15.9641365;Zachodniopomorskie, Pomorskie;0
Buntowo_pilskie;Buntowo;pilskie;urząd stanu cywilnego;;1874 - 1931;55/621/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23448#;53.2655176;17.1211532;Wielkopolskie, Zachodniopomorskie;1
Burgrabice_opolskie;Burgrabice;opolskie;urząd stanu cywilnego;;1946-1972;45/3845/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162746#;50.3545193;17.2788683;Opolskie;1
Burgrabice_opolskie;Burgrabice;opolskie;urząd stanu cywilnego;;1874-1938, 1940-1943;45/957/0;5380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45448#;50.3545193;17.2788683;Opolskie;1
Byczyna_opolskie;Byczyna;opolskie;urząd stanu cywilnego;;1874-1938;45/875/0;4191;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45366#;51.1142355;18.2143288;Opolskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;miasto;1874-1935 [1940, 2017];6/1663/0;170203;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147840#;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;obwód wiejski I;1874-1935 [1949];6/1664/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146371#;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;obwód wiejski II;1874-1913;6/1642/0;9179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146351#;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;obwód wiejski III;1874-1920;6/1643/0;41135;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146352#;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;;;kein Bestand;0;0;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bydgoszcz_bydgoskie;Bydgoszcz;bydgoskie;urząd stanu cywilnego;;;kein Bestand;0;0;53.1219648;18.0002529;Kujawsko-Pomorskie;1
Bysław_bydgoskie;Bysław;bydgoskie;urząd stanu cywilnego;;1874-1936;6/1668/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146375#;53.5062187;17.996857;Kujawsko-Pomorskie;1
Bysław_bydgoskie;Bysław;bydgoskie;urząd stanu cywilnego;;1936;6/3239/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147996#;53.5062187;17.996857;Kujawsko-Pomorskie;1
Bystra_szczecińskie;Bystra;szczecińskie;urząd stanu cywilnego;;1874-1941;65/601/0;4093;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69034#;53.4619414;14.7133101;Zachodniopomorskie,  Lubuskie;1
Bystrzyca Dolna_wałbrzyskie;Bystrzyca Dolna;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1639/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90246#;50.8094298;16.4749566;Dolnośląskie;1
Bystrzyca Górna_wałbrzyskie;Bystrzyca Górna;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1650/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90257#;50.7824855;16.456493;Dolnośląskie;1
Bystrzyca Górna_wałbrzyskie;Bystrzyca Górna;wałbrzyskie;urząd stanu cywilnego;;1955 - 1963;84/1542/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163897#;50.7824855;16.456493;Dolnośląskie;1
Bystrzyca Kłodzka_wałbrzyskie;Bystrzyca Kłodzka;wałbrzyskie;urząd stanu cywilnego;;1874-1944;82/1564/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90171#;50.2968684;16.652017;Dolnośląskie;1
Bystrzyca_jeleniogórskie;Bystrzyca;jeleniogórskie;urząd stanu cywilnego;;1874-1941;83/327/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86523#;50.9608004;17.3974078;Dolnośląskie;1
Bytnica_zielonogórskie;Bytnica;zielonogórskie;urząd stanu cywilnego;;1945-1975;89/2841/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163475#;52.1483682;15.1658027;Lubuskie,  Dolnośląskie;1
Bytom Odrzański_zielonogórskie;Bytom Odrzański;zielonogórskie;urząd stanu cywilnego;;1874-1945;89/213/0;9294;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63299#;51.7308267;15.826918;Lubuskie,  Dolnośląskie;1
Bzowo_bydgoskie;Bzowo;bydgoskie;urząd stanu cywilnego;;1874-1913;6/1671/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146378#;53.5585328;18.6604892;Kujawsko-Pomorskie;1
Cedynia_szczecińskie;Cedynia;szczecińskie;urząd stanu cywilnego;;1874-1933;65/789/0;1932;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69216#;52.8784024;14.2031446;Zachodniopomorskie,  Lubuskie;1
Cekcyn_bydgoskie;Cekcyn;bydgoskie;urząd stanu cywilnego;;;kein Bestand;0;0;53.5747748;18.0085468;Kujawsko-Pomorskie;1
Cerekwica_poznańskie;Cerekwica;poznańskie;urząd stanu cywilnego;;1874-1935;53/1836/0;4909;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16940#;52.5202935;16.6916232;Wielkopolskie;1
Cerkwica_szczecińskie;Cerkwica;szczecińskie;urząd stanu cywilnego;;1874-1938;65/602/0;4551;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69035#;54.0088745;15.10833;Zachodniopomorskie,  Lubuskie;1
Cesarzowice_wrocławskie;Cesarzowice;wrocławskie;urząd stanu cywilnego;;1938-1943;82/2530/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160753#;51.0615259;16.9248544;Dolnośląskie;1
Chałupki_wałbrzyskie;Chałupki;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1624/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90231#;50.4887946;16.9960416;Dolnośląskie;1
Charbielin_opolskie;Charbielin;opolskie;urząd stanu cywilnego;;1874-1939, 1943;45/963/0;2721;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45454#;50.3328641;17.43031;Opolskie;1
Chełm_wrocławskie;Chełm;wrocławskie;urząd stanu cywilnego;;1874-1945;82/1970/0;1066;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90577#;51.5761012;16.3916896;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Chełmica_włocławskie;Chełmica;włocławskie;urząd stanu cywilnego;;1753-1914;71/190/0;4446;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104461#;52.72744;19.13979;Kujawsko-Pomorskie;1
Chełmno_toruńskie;Chełmno;toruńskie;urząd stanu cywilnego;;1874-1935;69/1117/0;30686;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103371#;53.3493915;18.4235473;Dolnośląskie;1
Chełmonie_toruńskie;Chełmonie;toruńskie;urząd stanu cywilnego;;1874-1935 [1914];69/1118/0;6694;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103372#;53.12181;18.91344;Kujawsko-Pomorskie;1
Chełmsko Śląskie_jeleniogórskie;Chełmsko Śląskie;jeleniogórskie;urząd stanu cywilnego;;1874 - 1940 [1944];83/457/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86653#;50.6672019;16.0665097;Kujawsko-Pomorskie;1
Chełmża_toruńskie;Chełmża;toruńskie;urząd stanu cywilnego;;1936-1938;69/1941/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158879#;53.1860233;18.6112806;Dolnośląskie;1
Chełmża_toruńskie;Chełmża;toruńskie;urząd stanu cywilnego;;1936-1939;69/1940/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158878#;53.1860233;18.6112806;Kujawsko-Pomorskie;1
