Help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Kożuchów_zielonogórskie;Kożuchów;zielonogórskie;ewangelicko-augsburskie;;1834-1874;89/1382/0;174;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63758#;51.7452762;15.5924541;Lubuskie,  Dolnośląskie;1;174;2
Krajenka_pilskie;Krajenka;pilskie;ewangelicko-augsburskie;;1773-1941;26/843/0;477;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/78423#;53.2968851;16.9899514;Wielkopolskie, Zachodniopomorskie;1;477;1
Krajnik Dolny_szczecińskie;Krajnik Dolny;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.0313789;14.3148196;Zachodniopomorskie,  Lubuskie;1;114460;1
Krajnik Górny_szczecińskie;Krajnik Górny;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.017232;14.3126417;Zachodniopomorskie,  Lubuskie;1;114460;1
Kraśnik Łobeski_szczecińskie;Kraśnik Łobeski;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5810682;15.5410469;Zachodniopomorskie,  Lubuskie;1;114460;1
Krasowiec_gorzowskie;Krasowiec;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.65259;15.23489;Lubuskie, Zachodniopomorskie;1;68637;1
Krępsko_szczecińskie;Krępsko;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5987189;14.7411052;Zachodniopomorskie,  Lubuskie;1;114460;1
Krępsko_szczecińskie;Krępsko;szczecińskie;staroluterańskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5987189;14.7401052;Zachodniopomorskie,  Lubuskie;1;114460;2
Krosno_poznańskie;Krosno;poznańskie;ewangelickie;;;kein Bestand;0;0;52.85357;17.26642;Wielkopolskie;1;-1;1
Krosno_poznańskie;Krosno;poznańskie;ewangelickie;;1776 - 1892;53/3800/0;2493;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19331#;52.85357;17.26542;Wielkopolskie;1;2493;2
Krosno Odrzańskie_zielonogórskie;Krosno Odrzańskie;zielonogórskie;ewangelicko-augsburskie;;1765-1945;89/123/0;1349;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63168#;52.0534361;15.0970258;Lubuskie,  Dolnośląskie;1;1349;1
Krosno Odrzańskie_zielonogórskie;Krosno Odrzańskie;zielonogórskie;ewangelicko-augsburskie;;1694-1800;89/1380/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63756#;52.0534361;15.0960258;Lubuskie,  Dolnośląskie;1;0;2
Kruszwica_bydgoskie;Kruszwica;bydgoskie;ewangelickie;;1846 - 1874;7/493/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144137#;52.6741797;18.3244766;Kujawsko-Pomorskie;1;0;1
Kruszyna_opolskie;Kruszyna;opolskie;ewangelicko-augsburskie;;1794-1872;45/3608/0;57;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76140#;50.8306332;17.5487006;Opolskie;1;57;1
Krzemieniewo_leszczyńskie;Krzemieniewo;leszczyńskie;ewangelickie;;1891 - 1944;53/3802/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19333#;51.8580756;16.8328586;Wielkopolskie, Dolnośląskie;1;0;1
Krzeszów_jeleniogórskie;Krzeszów;jeleniogórskie;ewangelicko-augsburskie;;1220-1942;82/54/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88345#;50.7331131;16.0679853;Dolnośląskie;1;0;1
Krzymów_szczecińskie;Krzymów;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;52.9798153;14.3291291;Zachodniopomorskie,  Lubuskie;1;114460;1
Krzystkowice_zielonogórskie;Krzystkowice;zielonogórskie;ewangelicko-augsburskie;;1669-1830;89/133/0;261;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63178#;51.7980744;15.2334302;Lubuskie,  Dolnośląskie;1;261;1
Krzywiczyny_opolskie;Krzywiczyny;opolskie;ewangelicko-augsburskie;;1800-1874;45/3377/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47880#;51.0652803;18.0494717;Opolskie;1;0;1
Krzywizna_opolskie;Krzywizna;opolskie;ewangelicko-augsburskie;;1800-1874;45/3380/0;1061;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47883#;51.0276989;18.1905788;Opolskie;1;1061;1
Krzyż Wielkopolski_pilskie;Krzyż Wielkopolski;pilskie;ewangelickie;;1815 - 1874;53/3266/0;5380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18759#;52.8794439;16.0131705;Wielkopolskie, Zachodniopomorskie;1;5380;1
Krzyżowa_legnickie;Krzyżowa;legnickie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.7980084;16.5322442;Dolnośląskie;1;0;1
Krzyżowice_opolskie;Krzyżowice;opolskie;ewangelicko-augsburskie;;1794-1873;45/3595/0;175;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76127#;50.1705429;17.7952925;Opolskie;1;175;1
Książ Wielkopolski_poznańskie;Książ Wielkopolski;poznańskie;ewangelickie;;1776 - 1876;53/3803/0;3828;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19334#;52.0621513;17.2385591;Wielkopolskie;1;3828;1
Kunowo_szczecińskie;Kunowo;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;53.3390564;14.9430065;Zachodniopomorskie,  Lubuskie;1;0;1
Kup_opolskie;Kup;opolskie;ewangelicko-augsburskie;;1789-1874;45/3393/0;680;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47896#;50.8066013;17.8821428;Opolskie;1;680;1
Kurznie_opolskie;Kurznie;opolskie;ewangelicko-augsburskie;;1810-1856;45/3597/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76129#;50.88693;17.66948;Opolskie;1;0;1
Kuślin_poznańskie;Kuślin;poznańskie;ewangelickie;;;kein Bestand;0;0;52.36251;16.31459;Wielkopolskie;1;-1;1
Kuślin_poznańskie;Kuślin;poznańskie;ewangelickie;;1866 - 1944;53/3804/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19335#;52.36251;16.31359;Wielkopolskie;1;0;2
Kuźnica Zbąska_poznańskie;Kuźnica Zbąska;poznańskie;ewangelickie;;1818 - 1874;53/3787/0;1935;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19318#;52.21546;16.1091;Wielkopolskie;1;1935;1
Kuźnica Zbąska_poznańskie;Kuźnica Zbąska;poznańskie;ewangelicko-augsburskie;;1859-1874;89/1408/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63784#;52.21546;16.1081;Wielkopolskie;1;0;2
Kwiatkowice_gorzowskie;Kwiatkowice;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.6670222;15.0826111;Lubuskie, Zachodniopomorskie;1;68637;1
Kwiejce_pilskie;Kwiejce;pilskie;ewangelickie;;;kein Bestand;0;0;52.7824406;15.9505841;Wielkopolskie, Zachodniopomorskie;1;-1;1
Kwiejce_pilskie;Kwiejce;pilskie;ewangelickie;;1815 - 1874;53/3266/0;5380;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18759#;52.7824406;15.9495841;Wielkopolskie, Zachodniopomorskie;1;5380;2
Kwiejce_pilskie;Kwiejce;pilskie;ewangelickie;;1667 - 1800;53/3805/0;327;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19336#;52.7824406;15.9485841;Wielkopolskie, Zachodniopomorskie;1;327;3
Łabiszyn_bydgoskie;Łabiszyn;bydgoskie;ewangelicko-augsburskie;;1871-1874;6/2688/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147257#;52.9526653;17.9195877;Kujawsko-Pomorskie;1;0;1
Łabiszyn_bydgoskie;Łabiszyn;bydgoskie;ewangelicko-augsburskie;;1782-1882;6/402/0;6279;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144845#;52.9526653;17.9185877;Kujawsko-Pomorskie;1;6279;2
Łabuń Wielki_szczecińskie;Łabuń Wielki;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.81042;15.42563;Zachodniopomorskie,  Lubuskie;1;5359;1
Łagodzin_gorzowskie;Łagodzin;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.6835135;15.2479919;Lubuskie, Zachodniopomorskie;1;68637;1
Łagów_jeleniogórskie;Łagów;jeleniogórskie;ewangelicko-augsburskie;;1396-1944;82/42/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88333#;51.1586826;15.0439954;Dolnośląskie;1;0;1
Łąkociny_legnickie;Łąkociny;legnickie;ewangelicko-augsburskie;;1849-1874;89/742/0;165;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63926#;51.4855214;15.8950279;Dolnośląskie;1;165;1
Laski Wałeckie_pilskie;Laski Wałeckie;pilskie;ewangelicko-augsburskie;;[1721-1878] 1879-1945;26/112/0;1606;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/77658#;53.36403;16.26312;Wielkopolskie, Zachodniopomorskie;1;1606;1
Laskowice_wrocławskie;Laskowice;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.0396306;17.3489638;Dolnośląskie;1;0;1
Lasocice_leszczyńskie;Lasocice;leszczyńskie;ewangelickie;;1635 - 1941;53/3806/0;1967;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19337#;51.8239085;16.4831693;Wielkopolskie, Dolnośląskie;1;1967;1
Lasów_jeleniogórskie;Lasów;jeleniogórskie;ewangelicko-augsburskie;;1396-1944;82/42/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88333#;51.2281829;15.028426;Dolnośląskie;1;0;1
Legnica_legnickie;Legnica;legnickie;ewangelicko-augsburskie;Najświętszej Marii Panny;1574 - 1944;85/19/0;52295;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87040#;51.2079617;16.1593187;Dolnośląskie;1;52295;1
Legnica_legnickie;Legnica;legnickie;ewangelicko-augsburskie;Pamięci Cesarza Fryderyka;1899 - 1945;85/20/0;6675;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87041#;51.2079617;16.1583187;Dolnośląskie;1;6675;2
Legnica_legnickie;Legnica;legnickie;ewangelicko-augsburskie;św. Piotra i Pawła;1558 - 1945 [1949];85/21/0;52928;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87042#;51.2079617;16.1573187;Dolnośląskie;1;52928;3
Łęgnowo_bydgoskie;Łęgnowo;bydgoskie;ewangelicko-augsburskie;;1869-1874;6/403/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144846#;53.08419;18.103563;Kujawsko-Pomorskie;1;0;1
Lesięcin_szczecińskie;Lesięcin;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5829152;15.575639;Zachodniopomorskie,  Lubuskie;1;114460;1
Leśna_jeleniogórskie;Leśna;jeleniogórskie;ewangelicko-augsburskie;;1725 - 1943;86/238/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84500#;51.0239667;15.2626111;Dolnośląskie;1;0;1
Leszczyniec_jeleniogórskie;Leszczyniec;jeleniogórskie;ewangelicko-augsburskie;;[1725 - 1879] 1879 - 1944;83/90/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86257#;50.7783504;15.9087439;Dolnośląskie;1;0;1
Leszczyniec_jeleniogórskie;Leszczyniec;jeleniogórskie;ewangelicko-augsburskie;;[1655 - 1879] 1879 - 1945;83/94/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86261#;50.7783504;15.9077439;Dolnośląskie;1;0;2
Leszno_leszczyńskie;Leszno;leszczyńskie;ewangelickie;Św. Krzyża;1707 - 1907;53/3809/0;6963;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19341#;51.8434498;16.5734141;Wielkopolskie, Dolnośląskie;1;6963;1
Leszno_leszczyńskie;Leszno;leszczyńskie;ewangelicko-reformowane;św. Jana;[1667 - 1714] 1715 - 1941;53/903/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/14678#;51.8434498;16.5724141;Wielkopolskie, Dolnośląskie;1;0;2
Leszno_leszczyńskie;Leszno;leszczyńskie;ewangelicko-reformowane;Św. Jana;1712 - 1940;53/3808/0;1485;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19339#;51.8434498;16.5714141;Wielkopolskie, Dolnośląskie;1;1485;3
Lewin Brzeski_opolskie;Lewin Brzeski;opolskie;ewangelicko-augsburskie;;1712-1945;45/1238/0;22552;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45693#;50.7485107;17.615648;Opolskie;1;22552;1
Lipa_jeleniogórskie;Lipa;jeleniogórskie;ewangelicko-augsburskie;;1656 - 1733, 1747 - 1946;85/54/0;23841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87135#;50.6083387;17.0145885;Dolnośląskie;1;23841;1
Lipia Góra_pilskie;Lipia Góra;pilskie;ewangelickie;;;kein Bestand;0;0;53.06202;17.21693;Wielkopolskie, Zachodniopomorskie;1;-1;1
Lipia Góra_pilskie;Lipia Góra;pilskie;ewangelickie;;1837 - 1875;53/3811/0;779;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19343#;53.06202;17.21593;Wielkopolskie, Zachodniopomorskie;1;779;2
Lipiany_szczecińskie;Lipiany;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.002704;14.969883;Zachodniopomorskie,  Lubuskie;1;114460;1
Lipki_opolskie;Lipki;opolskie;ewangelicko-augsburskie;;1814-1888;45/3591/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76123#;50.9098305;17.3934605;Opolskie;1;0;1
Lipki Małe_gorzowskie;Lipki Małe;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7612549;15.5513571;Lubuskie, Zachodniopomorskie;1;68637;1
Lipki Wielkie_gorzowskie;Lipki Wielkie;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7253862;15.5322721;Lubuskie, Zachodniopomorskie;1;68637;1
Lipno_gorzowskie;Lipno;gorzowskie;ewangelicko-augsburskie;;[1648-1879] 1879-1945;66/81/0;7306;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35498#;52.82348;15.88703;Lubuskie, Zachodniopomorskie;1;7306;1
Lipno_włocławskie;Lipno;włocławskie;baptyści;;1880-1909;71/663/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104934#;52.8471901;19.1782654;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Lipno_włocławskie;Lipno;włocławskie;ewangelicko-augsburskie;;1808-1923;71/392/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104663#;52.8471901;19.1772654;Kujawsko-Pomorskie,  Wielkopolskie;1;0;2
Lipowa_opolskie;Lipowa;opolskie;ewangelicko-augsburskie;;1712-1945;45/1238/0;22552;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45693#;50.7293326;17.4339747;Opolskie;1;22552;1
Lipowa_opolskie;Lipowa;opolskie;ewangelicko-augsburskie;;1712-1945;45/1238/0;22552;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45693#;50.7293326;17.4329747;Opolskie;1;22552;2
Łomnica_jeleniogórskie;Łomnica;jeleniogórskie;ewangelicko-augsburskie;;[1725 - 1879] 1879 - 1944;83/90/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86257#;51.0571295;15.0083182;Dolnośląskie;1;0;1
Łosiów_opolskie;Łosiów;opolskie;ewangelicko-augsburskie;;1849-1874;45/1235/0;642;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45690#;50.7903215;17.5653976;Opolskie;1;642;1
Łośno_gorzowskie;Łośno;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.850826;15.2677092;Lubuskie, Zachodniopomorskie;1;68637;1
Łowicz Wałecki_pilskie;Łowicz Wałecki;pilskie;ewangelicko-augsburskie;;[1721-1878] 1879-1945;26/112/0;1606;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/77658#;53.3328884;16.0318932;Wielkopolskie, Zachodniopomorskie;1;1606;1
Łoźnica_szczecińskie;Łoźnica;szczecińskie;ewangelicko-augsburskie;;[1711-1879] 1879-1945;65/148/0;4348;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68135#;53.6950241;14.876349;Zachodniopomorskie,  Lubuskie;1;4348;1
Lubań_jeleniogórskie;Lubań;jeleniogórskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.1145105;15.2801574;Dolnośląskie;1;0;1
Lubań_jeleniogórskie;Lubań;jeleniogórskie;ewangelicko-augsburskie;;;82/79/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88370#;51.1145105;15.2791574;Dolnośląskie;1;0;2
Lubań_jeleniogórskie;Lubań;jeleniogórskie;ewangelicko-augsburskie;;1725 - 1943;86/238/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84500#;51.1145105;15.2781574;Dolnośląskie;1;0;3
Lubanowo_szczecińskie;Lubanowo;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;53.1290188;14.6094642;Zachodniopomorskie,  Lubuskie;1;0;1
Lubawka_jeleniogórskie;Lubawka;jeleniogórskie;ewangelickie;;1866-1946;83/918/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163728#;50.7068882;15.9993894;Dolnośląskie;1;0;1
Lubawka_jeleniogórskie;Lubawka;jeleniogórskie;ewangelicko-augsburskie;;[1675 - 1878] 1879 - 1945;83/95/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86262#;50.7068882;15.9983894;Dolnośląskie;1;0;2
Lubczyna_szczecińskie;Lubczyna;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.5038067;14.7095835;Zachodniopomorskie,  Lubuskie;1;114460;1
Lubiatów_legnickie;Lubiatów;legnickie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.20381;16.02964;Dolnośląskie;1;0;1
Lubiatów_legnickie;Lubiatów;legnickie;ewangelicko-augsburskie;;1794 - 1947;85/25/0;7297;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87046#;51.20381;16.02864;Dolnośląskie;1;7297;2
Lubiechnia Mała_gorzowskie;Lubiechnia Mała;gorzowskie;ewangelicko-augsburskie;;1802-1836;66/88/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35509#;52.4076135;14.8442952;Lubuskie, Zachodniopomorskie;1;179;1
Lubiechowa_legnickie;Lubiechowa;legnickie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;50.9970767;15.8551419;Dolnośląskie;1;0;1
Lubień_gorzowskie;Lubień;gorzowskie;ewangelicko-augsburskie;;1725-1944;66/93/0;1300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35514#;52.413123;14.9932058;Lubuskie, Zachodniopomorskie;1;1300;1
Lubieniów_gorzowskie;Lubieniów;gorzowskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.2205529;15.6109593;Lubuskie, Zachodniopomorskie;1;114460;1
Lubiewo_gorzowskie;Lubiewo;gorzowskie;ewangelicko-augsburskie;;[1648-1879] 1879-1945;66/81/0;7306;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35498#;52.8874215;15.9003286;Lubuskie, Zachodniopomorskie;1;7306;1
Lubniewice_gorzowskie;Lubniewice;gorzowskie;ewangelicko-augsburskie;;1802-1836;66/88/0;179;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35509#;52.5117594;15.2431003;Lubuskie, Zachodniopomorskie;1;179;1
Lubno_gorzowskie;Lubno;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7416509;15.024379;Lubuskie, Zachodniopomorskie;1;68637;1
Lubno_pilskie;Lubno;pilskie;ewangelicko-augsburskie;;[1741-1878] 1879-1945;26/75/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/77618#;53.3147445;16.3474841;Wielkopolskie, Zachodniopomorskie;1;0;1
Lubomin_wałbrzyskie;Lubomin;wałbrzyskie;ewangelicko-augsburskie;;[1655 - 1879] 1879 - 1945;83/94/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86261#;50.8043634;16.19615;Dolnośląskie;1;0;1
Luboradz_szczecińskie;Luboradz;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.8079565;15.3808331;Zachodniopomorskie,  Lubuskie;1;5359;1
Luboszów_jeleniogórskie;Luboszów;jeleniogórskie;ewangelicko-augsburskie;;1794-1855;89/726/0;1132;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63910#;51.4260454;15.3931654;Dolnośląskie;1;1132;1
Lubsko_zielonogórskie;Lubsko;zielonogórskie;ewangelicko-augsburskie;;1657-1814;89/131/0;193;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63176#;51.7879902;14.9711266;Lubuskie,  Dolnośląskie;1;193;1
Lubsza_opolskie;Lubsza;opolskie;ewangelicko-augsburskie;;1794-1874;45/3599/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76131#;50.9156553;17.5194239;Opolskie;1;0;1
Luciąża_szczecińskie;Luciąża;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.8358217;15.3611139;Zachodniopomorskie,  Lubuskie;1;5359;1
Ługowina_szczecińskie;Ługowina;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.7475638;15.4110794;Zachodniopomorskie,  Lubuskie;1;5359;1
Łukaszów_legnickie;Łukaszów;legnickie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.18793;15.92785;Dolnośląskie;1;0;1
Łukowice Brzeskie_opolskie;Łukowice Brzeskie;opolskie;ewangelicko-augsburskie;;1845-1874;45/3598/0;230;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76130#;50.8344584;17.3454638;Opolskie;1;230;1
Łupowo_gorzowskie;Łupowo;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.70598;15.13378;Lubuskie, Zachodniopomorskie;1;68637;1
Lutynia_wrocławskie;Lutynia;wrocławskie;ewangelickie;;1569-1948;82/130/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88415#;51.134796;16.7819732;Dolnośląskie;1;0;1
Lwówek_poznańskie;Lwówek;poznańskie;ewangelickie;;1808 - 1874;53/3812/0;1808;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19344#;52.4487307;16.1793554;Wielkopolskie;1;1808;1
Maciejowa_jeleniogórskie;Maciejowa;jeleniogórskie;ewangelicko-augsburskie;;[1725 - 1879] 1879 - 1944;83/90/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86257#;50.9090229;15.8142945;Dolnośląskie;1;0;1
Mąkoszyce_opolskie;Mąkoszyce;opolskie;ewangelicko-augsburskie;;1849-1871;45/3601/0;593;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76133#;50.9408151;17.6363904;Opolskie;1;593;1
Małujowice_opolskie;Małujowice;opolskie;ewangelicko-augsburskie;;1794-1874;45/3594/0;812;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/76126#;50.8472841;17.3799892;Opolskie;1;812;1
Margonin_pilskie;Margonin;pilskie;ewangelickie;;;kein Bestand;0;0;52.9730912;17.0938899;Wielkopolskie, Zachodniopomorskie;1;-1;1
Margonin_pilskie;Margonin;pilskie;ewangelickie;;1810 - 1872;53/3813/0;100;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19345#;52.9730912;17.0928899;Wielkopolskie, Zachodniopomorskie;1;100;2
Marianowo_szczecińskie;Marianowo;szczecińskie;ewangelicko-augsburskie;;[1638] 1879-1943;65/161/0;459;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68151#;53.38134;15.26533;Zachodniopomorskie,  Lubuskie;1;459;1
